Q1850284	https://en.wikipedia.org/wiki?curid=6127709	The Puppini Sisters	3	3	0.54554	numterm	The [trio] started a Pledge Music campaign to crowd fund their new album -LRB- along with an optional bonus edition of remixes -RRB- with the help of fans .
Q7771334	https://en.wikipedia.org/wiki?curid=14517347	The Uncontrollable	2	2	0.247672	numterm	The Uncontrollable is an acoustic [duo] made up of Nick Oliveri of Queens of the Stone Age and Blag Dahlia of The Dwarves .
Q541380	https://en.wikipedia.org/wiki?curid=2448733	The Humblebums	3	3	0.366138	numterm	Rafferty joined later and for a short time they performed as a [trio] .
Q3961134	https://en.wikipedia.org/wiki?curid=6312554	The Simon Sisters	2	2	0.438731	numterm	In 1969 , the [duo] was signed by Columbia Records and released a third album , `` The Simon Sisters Sing the Lobster Quadrille and Other Songs for Children '' , latter re-released by Columbia in 1973 as `` Lucy & Carly -- The Simon Sisters Sing for Children '' .
Q2633163	https://en.wikipedia.org/wiki?curid=10147695	Cleveland Quartet	4	4	0.12598	numterm	The [quartet] had three personnel changes : violist Atar Arad replaced Strongin Katz in 1980 ; violist James Dunham then replaced Arad in 1987 ; and William Preucil replaced Weilerstein as first violin in 1989 .
Q7729281	https://en.wikipedia.org/wiki?curid=806046	The Dead C	3	3	0.123051	numterm	The Dead C are a New Zealand based music/art [trio] made up of members Bruce Russell , Michael Morley and Robbie Yeats .
Q17130718	https://en.wikipedia.org/wiki?curid=40759354	Rustichelli & Bordini	2	2	0.462462	numterm	In 1974 after the duo toured in Italy with strong success preparing material for the next album , Paolo Rustichelli started in scoring for movies as a full-time job , and the [duo] was no more active .
Q2053424	https://en.wikipedia.org/wiki?curid=5800364	Siria	2	2	0.187911	numterm	The music [duo] Siria is composed of singer Natalie Horler , better known as Cascada , and DJ Manian , known both for his 1 work as well as his work within Cascada .
Q7721546	https://en.wikipedia.org/wiki?curid=986384	The Cash Brothers	2	2	0.366138	numterm	Although their careers were closely connected -LRB- Skydiggers , in fact , often played as Andrew 's backing band at the Spadina Hotel -RRB- , they had never written or performed as a [duo] .
Q6914353	https://en.wikipedia.org/wiki?curid=12788052	Mortal (band)	4	2	0.420993	numterm	The [duo] formed Fold Zandura partly to get around these issues , partly to carve out a more alternative rock sound .
Q7718803	https://en.wikipedia.org/wiki?curid=28973250	The Blue Moon Boys	3	3	0.152066	cardinal	Scotty Moore became the manager of the band , and they toured several cities in the south , the [three] members still working at their regular employments when not touring .
Q3545802	https://en.wikipedia.org/wiki?curid=6100546	AfterImage	5	5	0.284136	cardinal	The band was composed of [five] members : Bobit Uson on bass guitar , Chuck Isidro on lead guitar , Rogie Callejo on drums , Arnold Cabalza on keyboards and Wency Cornejo on vocals .
Q14853915	https://en.wikipedia.org/wiki?curid=40261700	Wassup (band)	4	4	0.284505	cardinal	The group is currently composed of [four] members : Sujin , Nari , Jiae and Woojoo .
Q936693	https://en.wikipedia.org/wiki?curid=608260	Onyx (American band)	3	1	0.175407	article	A new Onyx album , titled `` The Black Rock '' , was rumored for a 2006/2007 release but was not released , the album is now rescheduled for a release in 2014 , with [a] new title `` 100 % Mad '' .
Q3959759	https://en.wikipedia.org/wiki?curid=2062410	Show of Hands	2	2	0.259486	numterm	The tour and release brought the band local attention , and they followed it with `` Tall Ships '' in 1990 , centred around an expanded song suite , `` Tall Ships '' , which Knightley had written prior and used with the [duo] .
Q2629330	https://en.wikipedia.org/wiki?curid=942115	Frou Frou (band)	2	2	0.529613	numterm	The [duo] were approached by the music director of the film , who had been a fan of `` Details '' and wanted them to try their hand at the track .
Q847394	https://en.wikipedia.org/wiki?curid=20832667	Sakanaction	5	5	0.25537	cardinal	The band consists of [five] members : Ichiro Yamaguchi , Motoharu Iwadera , Ami Kusakari , Emi Okazaki , and Keiichi Ejima .
Q17150172	https://en.wikipedia.org/wiki?curid=41151769	Forte (vocal group)	3	3	0.318003	numterm	Howie Mandel said the [trio] was like the premise to a joke : a Latino , a Korean and a New Yorker `` walk into a bar , and record a giant hit record .
Q2107050	https://en.wikipedia.org/wiki?curid=374111	The Power Station (band)	6	3	0.159774	numterm	The Power Station decided to press on as a [trio] augmented by session musicians , and toured first with bassist Guy Pratt and then Manny Yanes and second guitarist Luke Morley , to moderate success .
Q778278	https://en.wikipedia.org/wiki?curid=859551	Murderdolls	3	2	0.189064	numterm	They were brought in after Eisen showed Jordison a video of himself jamming with the pair , they decided the [duo] would be right for the band .
Q1470010	https://en.wikipedia.org/wiki?curid=222949	Front Line Assembly	3	1	0.135332	ordinal	Although the contact to Third Mind would later develop into a long-standing collaboration , the band debuted its [first] album `` The Initial Command '' with credited assistance by Fulber and Michael Balch on Belgian independent record label KK at the end of 1987 .
Q201811	https://en.wikipedia.org/wiki?curid=24933305	Jedward	2	2	0.687361	numterm	In January 2013 , the [twins] made a promotional visit to Toronto , Ontario , Canada , appearing 2 times on MuchMusic 's `` New Music Live '' show and also made an appearance on Canada AM .
Q1442656	https://en.wikipedia.org/wiki?curid=528046	John Butler Trio	3	3	0.435596	numterm	In conjunction with the American release , the [trio] scheduled a small American Tour consisting of five cities starting in Los Angeles and ending in New York .
Q1970245	https://en.wikipedia.org/wiki?curid=717811	The Beau Brummels	6	1	0.13184	cardinal	Four of the original Beau Brummels reformed in 1974 with [one] new member and the band released an eponymous album the following year .
Q258686	https://en.wikipedia.org/wiki?curid=375332	Ladysmith Black Mambazo	9	6	0.324573	cardinal	Joseph Shabalalas ' cousin Mdletshe Albert Mazibuko -LRB- the eldest of the [six] brothers -RRB- joined Mambazo in 1969 as a tenor voice , with his younger brother Milton as an alto voice .
Q48995	https://en.wikipedia.org/wiki?curid=148356	Blood, Sweat & Tears	9	4	0.13762	numterm	Kooper , Colomby , Katz , and Fielder did a few shows as a [quartet] at the Cafe Au Go Go in New York City in September 1967 , opening for Moby Grape .
Q382890	https://en.wikipedia.org/wiki?curid=161515	Oasis (band)	5	2	0.116779	cardinal	After a row between the [two] brothers , Noel declared he was quitting touring overseas altogether , and Oasis were supposed to finish the tour without him .
Q7551	https://en.wikipedia.org/wiki?curid=34684163	Pussy Riot	11	3	0.129237	cardinal	According to BBC Monitoring , in the European and American press there was `` almost universal condemnation '' of the two-year sentence imposed on the [three] members of the group .
