Q202735	https://en.wikipedia.org/wiki?curid=4471	Billy%20Bob%20Thornton	6	6	0.205701	cardinal	Thornton has married [six] times , with the first five marriages ending in divorce , and he has five children by three women .
Q2545982	https://en.wikipedia.org/wiki?curid=6418127	Vladimir%20Etush	4	4	0.239391	cardinal	Etush has been married [four] times .
Q565522	https://en.wikipedia.org/wiki?curid=2152258	Ikrimah%20ibn%20Abi%20Jahl	1	1	0.125251	cardinal	Ikrimah after converting to Islam became [an] important civil and military leader in the early Islamic state .
Q6235746	https://en.wikipedia.org/wiki?curid=36296269	John%20Gordon%2C%20Lord%20Gordon	1	3	0.1174	ordinal	The [third] son was James Gordon Chancellor of Moray .
Q3097958	https://en.wikipedia.org/wiki?curid=476159	Janet%20Lee%20Bouvier	3	3	0.215328	ordinal	Her [third] marriage , after Auchincloss 's death , was to childhood friend Bingham Morris in 1979 .
Q262559	https://en.wikipedia.org/wiki?curid=1550188	John%20de%20la%20Pole%2C%202nd%20Duke%20of%20Suffolk	2	2	0.105489	cardinal	John was thus brother-in-law of [two] Kings of England .
Q468806	https://en.wikipedia.org/wiki?curid=310343	Imperio%20Argentina	2	2	0.239419	cardinal	She was married [2] times .
Q6837195	https://en.wikipedia.org/wiki?curid=16284539	Michelle%20Paige%20Paterson	2	2	0.162668	ordinal	She has been married to David Paterson since November 21 , 1992 ; he is her [second] husband .
Q7914625	https://en.wikipedia.org/wiki?curid=26243304	Vanessa%20Claire%20Stewart	2	1	0.175209	ordinal	She moved to Los Angeles in 1999 where she met and married her [first] husband , Lance Arthur Smith .
Q86396	https://en.wikipedia.org/wiki?curid=32015046	Hannelore%20Schroth	3	3	0.205664	ordinal	Her [third] marriage to a lawyer produced a son , Christopher Kantapper Köster -LRB- 1953 -- 2012 -RRB- .
Q957754	https://en.wikipedia.org/wiki?curid=2003787	Jack%20Weston	2	2	0.155199	ordinal	His [second] marriage was to Laurie Gilkes and lasted until his death from lymphoma on April 3 , 1996 , after a six-year struggle .
Q3507232	https://en.wikipedia.org/wiki?curid=7837125	Sylvia%20Wynter	2	2	0.209933	ordinal	In 1958 Wynter met the Guyanese novelist Jan Carew , who became her [second] husband .
Q2082875	https://en.wikipedia.org/wiki?curid=5038124	Yolande%20of%20Dreux%2C%20Queen%20of%20Scotland	2	2	0.224676	ordinal	Through her [second] marriage to Arthur II , Duke of Brittany , she became Duchess Consort of Brittany .
Q75163	https://en.wikipedia.org/wiki?curid=9896297	Lotte%20Ulbricht	2	1	0.149431	ordinal	In 1931 , she emigrated to Moscow with her [first] husband , Erich Wendt .
Q167250	https://en.wikipedia.org/wiki?curid=195241	Albert%2C%20King%20of%20Sweden	2	1	0.164327	article	In 1359 Albert married Richardis of Schwerin in [a] marriage contracted in Wismar on 12 October 1352 .
Q5374572	https://en.wikipedia.org/wiki?curid=35389316	Empress%20Ma%20%28Southern%20Han%29	1	1	0.107864	article	In 913 , Liu Yan , who was then formally a Later Liang vassal -LRB- as Ma Yin was as well -RRB- as the military governor -LRB- `` Jiedushi '' -RRB- of Qinghai Circuit -LRB- 清海 , headquartered in modern Guangzhou , Guangdong -RRB- , sent emissaries to Ma Yin , asking to marry [a] daughter of his .
Q5092690	https://en.wikipedia.org/wiki?curid=2317403	Cheryl%20Barrymore	1	1	0.255536	ordinal	After her [first] marriage to Greg Smith failed , Cheryl took part in several West End theatre shows ; during one of which she met entertainer Michael Barrymore in 1974 .
Q5701823	https://en.wikipedia.org/wiki?curid=8655371	Helen%20Armstrong%20%28violinist%29	2	1	0.105236	ordinal	Armstrong 's career as an international virtuoso violinist was interrupted by the long illness and eventual death of her [first] husband , Alan Cohen .
Q4432984	https://en.wikipedia.org/wiki?curid=38488364	Liu%20Hua%20%28Southern%20Han%29	1	2	0.105036	ordinal	-LRB- Indeed , as indicated below , as the [second] son , Wang Jipeng , consistently had a higher position throughout Wang Yanjun 's reign , including as described on the tombstone , than the oldest son , Wang Jiyan -LRB- 王繼嚴 -RRB- , it might be an indicator that Wang Jipeng was her son while Wang Jiyan was born of a concubine . -RRB-
Q245407	https://en.wikipedia.org/wiki?curid=25674	Richard%20Bach	3	3	0.115696	ordinal	Bach married his [third] wife , Sabryna Nelson-Alexopoulos , in April 1999 .
Q5760399	https://en.wikipedia.org/wiki?curid=5156880	Hikari%20%C5%8Cta	1	2	0.631976	numterm	He is most famous as one half of the `` owarai '' [duo] Bakushō Mondai along with Yūji Tanaka , where he acts as the `` boke '' .
Q247209	https://en.wikipedia.org/wiki?curid=3490015	Ulrich%20V%2C%20Count%20of%20W%C3%BCrttemberg	3	3	0.316464	cardinal	He was married [three] times :
Q461370	https://en.wikipedia.org/wiki?curid=1984300	Pauline%20Frederick	5	5	0.291444	ordinal	Frederick married for the [fifth] marriage was to an ailing United States Army colonel , Joseph A. Marmon , commander of the 16th Infantry Regiment , in January 1934 .
Q230662	https://en.wikipedia.org/wiki?curid=904640	Anita%20Ekberg	2	1	0.187808	cardinal	Meanwhile , RKO Pictures gave the actress her first leading role in [an] early disaster film `` Back from Eternity '' -LRB- also 1956 -RRB- .
Q7383270	https://en.wikipedia.org/wiki?curid=1967562	Ruth%20Williams%20Khama	1	2	0.174154	numterm	Their first son Ian was born in England in 1953 , and [twins] Anthony and Tshekedi were born in Bechuanaland in 1958 -LRB- Anthony was named after Tony Benn , then known as Anthony Wedgwood Benn , who supported their return from exile in the early 1950s -RRB- .
Q57161	https://en.wikipedia.org/wiki?curid=38802	Louis%20IV%2C%20Holy%20Roman%20Emperor	2	2	0.11571	ordinal	In 1324 he married his [second] wife , Margaret II , Countess of Hainaut and Holland .
Q8015	https://en.wikipedia.org/wiki?curid=630680	Artur%20Mas	1	2	0.13213	cardinal	Mas is a long time member of Democratic Convergence of Catalonia -LRB- CDC by its Catalan acronym -RRB- which used to be the bigger of the [two] component members -- along with Unió Democràtica de Catalunya -- of what at the time was a long-standing electoral coalition , Convergència i Unió -LRB- CiU -RRB- , a liberal nationalist coalition which had dominated Catalan regional politics since the 1980s .
Q448525	https://en.wikipedia.org/wiki?curid=19370369	Rita%20Montaner	3	1	0.10437	article	From the start , she was [a] potential star : her first press notice came in 1912 , her first press photograph in 1913 , and in 1915 she received two bronze medals for piano .
Q615887	https://en.wikipedia.org/wiki?curid=1502903	Steve%20Garvey	2	1	0.211852	cardinal	In the fall of 2012 , Garvey underwent [an] operation to treat prostate cancer , and continues to raise awareness for diagnosis and treatment of the disease .
Q1769	https://en.wikipedia.org/wiki?curid=1600	Severus%20Alexander	3	3	0.2394	cardinal	Alexander was married [three] times .
Q12860	https://en.wikipedia.org/wiki?curid=18836110	Ferdinand%20II%20of%20Aragon	2	2	0.102856	ordinal	Ferdinand was born in Sada Palace , Sos del Rey Católico , Kingdom of Aragon , as the son of John II of Aragon -LRB- whose family was a cadet branch of the House of Trastámara -RRB- by his [second] wife , Juana Enríquez .
Q92759	https://en.wikipedia.org/wiki?curid=172395	Larry%20Ellison	4	1	0.100673	cardinal	In 1977 , he founded Software Development Laboratories -LRB- SDL -RRB- with two partners and [an] investment of $ 2,000 ; $ 1,200 of the money was his .
Q435278	https://en.wikipedia.org/wiki?curid=92436	Robert%20Crumb	2	2	0.31643	cardinal	Crumb has been married [2] times : to Dana Morgan in 1964 who gave birth to their son Jesse in 1965 .
Q191966	https://en.wikipedia.org/wiki?curid=430144	Gene%20Wilder	4	3	0.143177	ordinal	His [third] wife was actress Gilda Radner , with whom he starred in three films , the last two of which he also directed .
Q151164	https://en.wikipedia.org/wiki?curid=42691	André Malraux	3	1	0.173708	ordinal	Malraux and his [first] wife separated in 1938 but did n't divorce until 1947 .
Q319871	https://en.wikipedia.org/wiki?curid=37242	Booker%20T.%20Washington	3	3	0.2394	cardinal	Washington was married [three] times .
Q79025	https://en.wikipedia.org/wiki?curid=27884	Walter Scott	1	1	0.131393	article	Scott wrote [a] series of letters to the `` Edinburgh Weekly Journal '' under the pseudonym '' `` Malachi Malagrowther '' '' for retaining the right of Scottish banks to issue their own banknotes .
Q177903	https://en.wikipedia.org/wiki?curid=29594	Stephen%20I%20of%20Hungary	1	1	0.228246	cardinal	Besides his crown , Stephen regarded a spear with a flag as [an] important symbol of his sovereignty .
Q5577	https://en.wikipedia.org/wiki?curid=40112	Salvador Dalí	2	1	0.124681	article	In 1924 , the still-unknown Salvador Dalí illustrated [a] book for the first time .
Q215447	https://en.wikipedia.org/wiki?curid=1656784	CM%20Punk	1	2	0.100984	cardinal	He lost [two] subsequent rematches against The Undertaker on `` SmackDown '' and in a Fatal Four Way match at Bragging Rights also involving Batista and Rey Mysterio .
Q129006	https://en.wikipedia.org/wiki?curid=5766	Clement%20Attlee	1	1	0.177494	cardinal	In [an] early `` good-will '' gesture that was later heavily criticised , the Attlee Government allowed the Soviets access , under the terms of a 1946 UK-USSR Trade Agreement , to several Rolls-Royce Nene jet engines .
Q229276	https://en.wikipedia.org/wiki?curid=235309	Maureen%20O%27Hara	3	3	0.175225	ordinal	O'Hara married her [third] husband , Charles F. Blair , Jr. , 11 years her senior , on 12 March 1968 .
Q2643	https://en.wikipedia.org/wiki?curid=12731	George Harrison	2	1	0.261186	cardinal	He identified Chuck Berry as an early influence and Ry Cooder as [an] important later influence .
